Analysis: Scenario 1,,,,,,,,,,,,,,,,,,,
Length Units,centimeter,,,,,,,,,,,,,,,,,,
0, x, y, z, x-axis value,(1) Velocity Magnitude(cm/s),(2) Vx-Velocity(cm/s),(3) Vy-Velocity(cm/s),(4) Vz-Velocity(cm/s),(5) Static Pressure(dyne/cm2),(6) Temperature(Celsius),(7) Scalar variable(),(8) Density(g/cm3),(9) Viscosity(poise),(10) Shear Stress XY (Tau-XY)(dyne/cm2),(11) Shear Stress YZ (Tau-YZ)(dyne/cm2),(12) Shear Stress ZX (Tau-ZX)(dyne/cm2),(13) Shear Stress (Tau) Magnitude(dyne/cm2),(14) Wall Film Coefficients(W/cm2/K),(15) Wall Heat Flux(W/cm2)
1565,-0.274912,-2.51823,-4.35634,23.555,1123.75,-97.8465,-144.355,1096.39,300.612,0,0,0.00120473,0.0001817,0.00906601,0.877007,-0.0596598,0.880942,0,0
1566,-0.265678,-2.51822,-4.36544,23.568,1136.17,-92.271,-155.399,1106.46,274.658,0,0,0.00120473,0.0001817,0.0100447,0.901245,-0.0598304,0.905467,0,0
1567,-0.256444,-2.51822,-4.37454,23.581,1149.53,-86.3291,-166.739,1117.6,249.234,0,0,0.00120473,0.0001817,0.0106062,0.925668,-0.0601215,0.930179,0,0
1568,-0.24721,-2.51822,-4.38364,23.5939,1163.83,-80.0233,-178.379,1129.82,224.341,0,0,0.00120473,0.0001817,0.0107528,0.950278,-0.0605356,0.955081,0,0
1569,-0.237976,-2.51821,-4.39274,23.6069,1179.08,-73.3558,-190.319,1143.1,199.987,0,0,0.00120473,0.0001817,0.0104859,0.975071,-0.0610749,0.980169,0,0
1570,-0.228742,-2.51821,-4.40184,23.6199,1195.27,-66.3285,-202.567,1157.48,176.168,0,0,0.00120473,0.0001817,0.00980787,1.00006,-0.0617429,1.00545,0,0
1571,-0.219508,-2.51821,-4.41093,23.6328,1212.43,-58.9436,-215.122,1172.94,152.89,0,0,0.00120473,0.0001817,0.00872022,1.02523,-0.0625418,1.03093,0,0
1572,-0.210274,-2.51821,-4.42003,23.6458,1230.56,-51.2032,-227.99,1189.49,130.154,0,0,0.00120473,0.0001817,0.00722486,1.05059,-0.0634741,1.05659,0,0
1573,-0.20104,-2.5182,-4.42913,23.6587,1249.65,-43.1095,-241.173,1207.15,107.961,0,0,0.00120473,0.0001817,0.0053237,1.07615,-0.0645426,1.08246,0,0
1574,-0.191807,-2.5182,-4.43823,23.6717,1269.72,-34.6646,-254.673,1225.9,86.3166,0,0,0.00120473,0.0001817,0.00301831,1.1019,-0.0657492,1.10852,0,0
1575,-0.182573,-2.5182,-4.44733,23.6847,1290.78,-25.8702,-268.496,1245.77,65.2188,0,0,0.00120473,0.0001817,0.000310576,1.12784,-0.0670973,1.13478,0,0
1576,-0.173339,-2.51819,-4.45643,23.6976,1312.83,-16.7284,-282.643,1266.76,44.6732,0,0,0.00120473,0.0001817,-0.00279796,1.15398,-0.068589,1.16124,0,0
1577,-0.164105,-2.51819,-4.46553,23.7106,1333.15,-7.24077,-296.23,1285.85,23.8354,0,0,0.00120473,0.0001817,-0.00788071,1.20527,-0.0671387,1.21286,0,0
1578,-0.154871,-2.51819,-4.47463,23.7236,1332.31,-0.420628,-301.672,1280.42,-8.19472,0,0,0.00120473,0.0001817,-0.0255889,1.55712,-0.0319308,1.5648,0,0
1579,-0.145637,-2.51818,-4.48373,23.7365,1329.78,1.71055,-305.062,1271.99,-46.6743,0,0,0.00120473,0.0001817,-0.0427708,2.10551,0.0146813,2.11328,0,0
1580,-0.136403,-2.51818,-4.49283,23.7495,1324.1,3.55639,-308.021,1261.5,-83.6898,0,0,0.00120473,0.0001817,-0.0562924,2.71828,0.0558741,2.72608,0,0
1581,-0.127169,-2.51818,-4.50192,23.7625,1315.23,5.12547,-310.547,1248.94,-119.22,0,0,0.00120473,0.0001817,-0.0661916,3.39634,0.0917833,3.40409,0,0
1582,-0.122457,-2.51819,-4.48892,23.7763,1328.5,2.04798,-304.442,1269.13,-64.8774,0,0,0.00120473,0.0001817,-0.0353179,2.33015,0.0320472,2.33734,0,0
1583,-0.117746,-2.5182,-4.47592,23.7901,1334.89,-0.400319,-297.478,1285.27,-7.31304,0,0,0.00120473,0.0001817,-0.0049759,1.42802,-0.0184209,1.4345,0,0
1584,-0.113034,-2.51821,-4.46291,23.8039,1287.37,-2.33625,-274.865,1244.21,38.3125,0,0,0.00120473,0.0001817,0.00333281,1.12342,-0.0243784,1.1288,0,0
1585,-0.108323,-2.51823,-4.44991,23.8178,1226.46,-3.72564,-248.84,1187.69,81.8494,0,0,0.00120473,0.0001817,0.00092568,1.04488,-0.0146776,1.04913,0,0
1586,-0.103611,-2.51824,-4.43691,23.8316,1176.1,-4.52966,-226.824,1142.03,130.356,0,0,0.00120473,0.0001817,-0.00249369,0.969041,-0.00712319,0.972311,0,0
1587,-0.0988995,-2.51825,-4.42391,23.8454,1136.05,-4.755,-208.727,1106.96,183.703,0,0,0.00120473,0.0001817,-0.0069111,0.895838,-0.00167798,0.89826,0,0
1588,-0.094188,-2.51826,-4.4109,23.8593,1106.07,-4.40824,-194.462,1082.24,241.778,0,0,0.00120473,0.0001817,-0.0123139,0.825186,0.00169452,0.826897,0,0
1589,-0.0894764,-2.51828,-4.3979,23.8731,1070.23,-3.94453,-191.879,1046.4,250.816,0,0,0.00120473,0.0001817,-0.0131214,0.828083,0.00347461,0.829343,0,0
1590,-0.0847648,-2.51829,-4.3849,23.8869,1032.8,-3.50866,-190.618,1008.24,252.721,0,0,0.00120473,0.0001817,-0.0132187,0.840946,0.00519327,0.841782,0,0
1591,-0.0800533,-2.5183,-4.37189,23.9008,995.379,-3.07277,-189.357,970.072,254.625,0,0,0.00120473,0.0001817,-0.0133159,0.853809,0.00691199,0.854221,0,0
1592,-0.0753417,-2.51831,-4.35889,23.9146,975.57,-2.39468,-186.889,950.232,263.969,0,0,0.00120473,0.0001817,-0.0128365,0.865154,0.00932394,0.86537,0,0
1593,-0.0706302,-2.51833,-4.34589,23.9284,959.703,-1.3096,-179.507,935.312,282.389,0,0,0.00120473,0.0001817,-0.0128587,0.858665,0.0115386,0.858908,0,0
1594,-0.0659186,-2.51834,-4.33288,23.9422,951.977,0.0500136,-172.968,928.634,302.793,0,0,0.00120473,0.0001817,-0.0129663,0.858083,0.0144931,0.858506,0,0
1595,-0.0612071,-2.51835,-4.31988,23.9561,946.758,1.49414,-166.688,924.492,323.809,0,0,0.00120473,0.0001817,-0.0131002,0.85932,0.0176753,0.85997,0,0
1596,-0.0564955,-2.51836,-4.30688,23.9699,941.539,2.93827,-160.408,920.35,344.825,0,0,0.00120473,0.0001817,-0.0132341,0.860556,0.0208575,0.861434,0,0
1597,-0.0517839,-2.51838,-4.29387,23.9837,936.321,4.38239,-154.128,916.209,365.841,0,0,0.00120473,0.0001817,-0.013368,0.861792,0.0240397,0.862897,0,0
1598,-0.0470724,-2.51839,-4.28087,23.9976,931.102,5.82652,-147.848,912.068,386.856,0,0,0.00120473,0.0001817,-0.013502,0.863028,0.0272219,0.864361,0,0
1599,-0.0423608,-2.5184,-4.26787,24.0114,925.883,7.27065,-141.568,907.926,407.872,0,0,0.00120473,0.0001817,-0.0136359,0.864264,0.0304041,0.865824,0,0
1600,-0.0376493,-2.51841,-4.25486,24.0252,920.665,8.71478,-135.288,903.786,428.888,0,0,0.00120473,0.0001817,-0.0137698,0.8655,0.0335863,0.867288,0,0
1601,-0.0329377,-2.51843,-4.24186,24.0391,907.827,10.8484,-128.693,891.536,445.966,0,0,0.00120473,0.0001817,-0.0135859,0.861633,0.034622,0.863407,0,0
1602,-0.0447756,-2.51843,-4.23218,24.0544,878.118,6.05191,-121.515,862.469,454.705,0,0,0.00120473,0.0001817,-0.0123724,0.849953,0.0275781,0.851039,0,0
1603,-0.0566135,-2.51843,-4.22249,24.0696,861.177,2.63232,-116.131,845.932,464.475,0,0,0.00120473,0.0001817,-0.0110549,0.847958,0.0202399,0.8485,0,0
1604,-0.0684514,-2.51843,-4.21281,24.0849,862.204,-2.9589,-110.101,847.566,480.084,0,0,0.00120473,0.0001817,-0.00984096,0.852434,0.0168308,0.853079,0,0
1605,-0.0802894,-2.51844,-4.20312,24.1002,857.054,-10.0589,-102.261,842.943,494.87,0,0,0.00120473,0.0001817,-0.0085225,0.849358,0.0139363,0.850135,0,0
1606,-0.0921273,-2.51844,-4.19344,24.1155,851.904,-17.159,-94.4212,838.318,509.657,0,0,0.00120473,0.0001817,-0.00720403,0.846282,0.0110419,0.84719,0,0
1607,-0.103965,-2.51844,-4.18375,24.1308,846.754,-24.2591,-86.5811,833.695,524.443,0,0,0.00120473,0.0001817,-0.00588556,0.843206,0.00814737,0.844245,0,0
1608,-0.115803,-2.51845,-4.17407,24.1461,841.605,-31.3591,-78.7413,829.071,539.229,0,0,0.00120473,0.0001817,-0.0045671,0.84013,0.00525286,0.841301,0,0
1609,-0.127641,-2.51845,-4.16438,24.1614,836.456,-38.4591,-70.9011,824.448,554.016,0,0,0.00120473,0.0001817,-0.00324863,0.837054,0.00235835,0.838356,0,0
1610,-0.139479,-2.51845,-4.1547,24.1767,831.307,-45.5591,-63.0613,819.825,568.802,0,0,0.00120473,0.0001817,-0.00193017,0.833978,-0.000536168,0.835412,0,0
1611,-0.151317,-2.51845,-4.14501,24.192,826.157,-52.6592,-55.2212,815.201,583.589,0,0,0.00120473,0.0001817,-0.000611702,0.830902,-0.00343065,0.832467,0,0
1612,-0.163155,-2.51846,-4.13533,24.2073,821.007,-59.7593,-47.3811,810.577,598.376,0,0,0.00120473,0.0001817,0.00070677,0.827826,-0.00632513,0.829523,0,0
1613,-0.174993,-2.51846,-4.12564,24.2226,814.941,-64.7799,-41.6234,804.985,609.519,0,0,0.00120473,0.0001817,0.00112621,0.826283,-0.0123634,0.828421,0,0
1614,-0.186831,-2.51846,-4.11596,24.2379,810.895,-63.8015,-38.1915,801.706,616.689,0,0,0.00120473,0.0001817,-0.000112696,0.820052,-0.0213,0.822882,0,0
1615,-0.198669,-2.51846,-4.10627,24.2532,806.848,-62.8232,-34.7598,798.426,623.86,0,0,0.00120473,0.0001817,-0.00135155,0.813822,-0.0302364,0.817342,0,0
1616,-0.210506,-2.51847,-4.09659,24.2685,802.8,-61.8447,-31.3279,795.145,631.031,0,0,0.00120473,0.0001817,-0.00259047,0.807591,-0.0391729,0.811803,0,0
1617,-0.222344,-2.51847,-4.0869,24.2838,798.753,-60.8662,-27.896,791.865,638.201,0,0,0.00120473,0.0001817,-0.00382939,0.80136,-0.0481094,0.806263,0,0
1618,-0.234182,-2.51847,-4.07722,24.2991,794.706,-59.8879,-24.4642,788.585,645.372,0,0,0.00120473,0.0001817,-0.00506825,0.795129,-0.0570458,0.800724,0,0
1619,-0.24602,-2.51847,-4.06753,24.3144,790.66,-58.9095,-21.0324,785.305,652.543,0,0,0.00120473,0.0001817,-0.00630715,0.788898,-0.0659824,0.795185,0,0
1620,-0.257858,-2.51848,-4.05785,24.3297,786.613,-57.9312,-17.6006,782.025,659.713,0,0,0.00120473,0.0001817,-0.00754601,0.782668,-0.0749188,0.789646,0,0
1621,-0.269696,-2.51848,-4.04816,24.345,782.566,-56.9527,-14.1688,778.744,666.884,0,0,0.00120473,0.0001817,-0.00878493,0.776437,-0.0838553,0.784107,0,0
1622,-0.274355,-2.51849,-4.03767,24.3564,776.315,-54.3704,-11.5623,773.175,671.674,0,0,0.00120473,0.0001817,-0.00997689,0.769515,-0.0877184,0.77751,0,0
1623,-0.279014,-2.51849,-4.02717,24.3679,772.875,-54.7845,-12.165,769.733,664.147,0,0,0.00120473,0.0001817,-0.0105777,0.766681,-0.0883474,0.774606,0,0
1624,-0.283673,-2.5185,-4.01668,24.3794,769.435,-55.1987,-12.7677,766.291,656.621,0,0,0.00120473,0.0001817,-0.0111784,0.763847,-0.0889765,0.771702,0,0
1625,-0.288332,-2.5185,-4.00619,24.3909,765.996,-55.613,-13.3705,762.85,649.094,0,0,0.00120473,0.0001817,-0.0117791,0.761014,-0.0896057,0.768799,0,0
1626,-0.292991,-2.51851,-3.99569,24.4024,762.556,-56.0272,-13.9732,759.408,641.568,0,0,0.00120473,0.0001817,-0.0123798,0.75818,-0.0902348,0.765895,0,0
1627,-0.29765,-2.51852,-3.9852,24.4139,759.116,-56.4414,-14.5759,755.966,634.041,0,0,0.00120473,0.0001817,-0.0129806,0.755346,-0.0908638,0.762992,0,0
1628,-0.302309,-2.51852,-3.9747,24.4253,755.675,-56.8556,-15.1787,752.523,626.515,0,0,0.00120473,0.0001817,-0.0135813,0.752512,-0.0914929,0.760088,0,0
1629,-0.306968,-2.51853,-3.96421,24.4368,752.235,-57.2697,-15.7814,749.081,618.988,0,0,0.00120473,0.0001817,-0.014182,0.749678,-0.092122,0.757184,0,0
1630,-0.311627,-2.51854,-3.95371,24.4483,748.795,-57.6839,-16.3841,745.639,611.461,0,0,0.00120473,0.0001817,-0.0147828,0.746845,-0.092751,0.75428,0,0
1631,-0.316286,-2.51854,-3.94322,24.4598,745.355,-58.0981,-16.9869,742.197,603.935,0,0,0.00120473,0.0001817,-0.0153835,0.744011,-0.09338,0.751376,0,0
1632,-0.320945,-2.51855,-3.93272,24.4713,741.916,-58.5124,-17.5896,738.756,596.409,0,0,0.00120473,0.0001817,-0.0159842,0.741178,-0.0940093,0.748473,0,0
1633,-0.325604,-2.51856,-3.92223,24.4827,738.476,-58.9266,-18.1923,735.314,588.882,0,0,0.00120473,0.0001817,-0.016585,0.738344,-0.0946383,0.745569,0,0
1634,-0.330263,-2.51856,-3.91173,24.4942,735.036,-59.3408,-18.7951,731.872,581.355,0,0,0.00120473,0.0001817,-0.0171857,0.73551,-0.0952674,0.742666,0,0
1635,-0.334922,-2.51857,-3.90124,24.5057,731.596,-59.7549,-19.3978,728.43,573.829,0,0,0.00120473,0.0001817,-0.0177865,0.732676,-0.0958964,0.739762,0,0
1636,-0.339581,-2.51857,-3.89074,24.5172,729.517,-60.0929,-20.1911,726.337,566.563,0,0,0.00120473,0.0001817,-0.0184333,0.729788,-0.0967023,0.736964,0,0
1637,-0.34424,-2.51858,-3.88025,24.5287,731.913,-60.18,-21.6113,728.682,560.156,0,0,0.00120473,0.0001817,-0.0192321,0.726721,-0.0980894,0.734512,0,0
1638,-0.348899,-2.51859,-3.86975,24.5402,734.311,-60.2672,-23.0315,731.029,553.748,0,0,0.00120473,0.0001817,-0.0200307,0.723654,-0.0994768,0.732062,0,0
1639,-0.353558,-2.51859,-3.85926,24.5516,736.707,-60.3543,-24.4517,733.374,547.34,0,0,0.00120473,0.0001817,-0.0208294,0.720586,-0.100864,0.72961,0,0
1640,-0.358217,-2.5186,-3.84876,24.5631,739.104,-60.4414,-25.8719,735.72,540.933,0,0,0.00120473,0.0001817,-0.0216281,0.717519,-0.102251,0.727159,0,0
1641,-0.362876,-2.51861,-3.83827,24.5746,741.5,-60.5285,-27.2921,738.065,534.525,0,0,0.00120473,0.0001817,-0.0224268,0.714451,-0.103638,0.724708,0,0
1642,-0.359377,-2.51862,-3.82446,24.5889,729.855,-58.1401,-27.444,726.579,525.933,0,0,0.00120473,0.0001817,-0.0231809,0.708835,-0.0985806,0.718247,0,0
1643,-0.355878,-2.51863,-3.81065,24.6031,718.211,-55.7517,-27.5959,715.093,517.341,0,0,0.00120473,0.0001817,-0.023935,0.703219,-0.0935229,0.711786,0,0
1644,-0.352379,-2.51864,-3.79684,24.6173,706.566,-53.3633,-27.7478,703.607,508.749,0,0,0.00120473,0.0001817,-0.024689,0.697603,-0.0884652,0.705325,0,0
1645,-0.34888,-2.51866,-3.78304,24.6316,694.92,-50.9748,-27.8996,692.12,500.157,0,0,0.00120473,0.0001817,-0.0254431,0.691986,-0.0834073,0.698864,0,0
1646,-0.34538,-2.51867,-3.76923,24.6458,683.276,-48.5864,-28.0515,680.634,491.565,0,0,0.00120473,0.0001817,-0.0261972,0.68637,-0.0783496,0.692403,0,0
1647,-0.341881,-2.51868,-3.75542,24.6601,674.808,-46.563,-27.9922,672.334,484.889,0,0,0.00120473,0.0001817,-0.0268259,0.681286,-0.0741826,0.686581,0,0
1648,-0.338382,-2.5187,-3.74161,24.6743,672.731,-45.274,-27.5078,670.445,482.066,0,0,0.00120473,0.0001817,-0.0272027,0.677272,-0.0718074,0.682045,0,0
1649,-0.334883,-2.51871,-3.7278,24.6886,673.507,-44.409,-27.268,671.377,479.522,0,0,0.00120473,0.0001817,-0.027498,0.67307,-0.0699959,0.677529,0,0
1650,-0.331384,-2.51872,-3.714,24.7028,680.106,-44.41,-27.5277,678.072,477.549,0,0,0.00120473,0.0001817,-0.0276272,0.66848,-0.0693359,0.673057,0,0
1651,-0.327885,-2.51873,-3.70019,24.7171,684.142,-44.4781,-27.6814,682.069,477.713,0,0,0.00120473,0.0001817,-0.0274228,0.668655,-0.0660685,0.672901,0,0
1652,-0.324386,-2.51875,-3.68638,24.7313,688.585,-43.893,-27.278,686.406,478.606,0,0,0.00120473,0.0001817,-0.0275031,0.669948,-0.062749,0.673891,0,0
1653,-0.320887,-2.51876,-3.67257,24.7455,692.124,-41.8657,-24.6335,689.9,478.285,0,0,0.00120473,0.0001817,-0.0281372,0.671757,-0.0598278,0.67548,0,0
1654,-0.317388,-2.51877,-3.65877,24.7598,692.661,-39.3101,-20.2192,690.552,475.667,0,0,0.00120473,0.0001817,-0.0288252,0.673935,-0.0569014,0.677349,0,0
1655,-0.313888,-2.51878,-3.64496,24.774,694.591,-36.1863,-15.7391,692.499,473.634,0,0,0.00120473,0.0001817,-0.029944,0.676611,-0.055345,0.679932,0,0
1656,-0.310389,-2.5188,-3.63115,24.7883,696.521,-33.0625,-11.2589,694.446,471.602,0,0,0.00120473,0.0001817,-0.0310629,0.679288,-0.0537885,0.682516,0,0
1657,-0.30689,-2.51881,-3.61734,24.8025,698.45,-29.9388,-6.77878,696.394,469.57,0,0,0.00120473,0.0001817,-0.0321818,0.681964,-0.0522321,0.685099,0,0
1658,-0.303391,-2.51882,-3.60353,24.8168,700.379,-26.815,-2.2987,698.341,467.538,0,0,0.00120473,0.0001817,-0.0333006,0.684639,-0.0506756,0.687682,0,0
1659,-0.299892,-2.51883,-3.58973,24.831,702.309,-23.6912,2.18149,700.288,465.506,0,0,0.00120473,0.0001817,-0.0344195,0.687316,-0.0491191,0.690265,0,0
1660,-0.296393,-2.51885,-3.57592,24.8452,703.837,-21.0048,6.80449,701.846,463.471,0,0,0.00120473,0.0001817,-0.0349882,0.689033,-0.0468887,0.69189,0,0
1661,-0.292894,-2.51886,-3.56211,24.8595,705.282,-18.4092,11.4571,703.322,461.437,0,0,0.00120473,0.0001817,-0.0354428,0.690552,-0.0445184,0.693315,0,0
1662,-0.25971,-2.51887,-3.56737,24.8931,703.967,-23.3555,7.93515,701.808,459.65,0,0,0.00120473,0.0001817,-0.0301742,0.682552,-0.0417126,0.685141,0,0
1663,-0.226527,-2.51888,-3.57262,24.9267,702.651,-28.3018,4.41307,700.294,457.863,0,0,0.00120473,0.0001817,-0.0249057,0.674553,-0.0389068,0.676968,0,0
1664,-0.193344,-2.51889,-3.57787,24.9603,701.336,-33.248,0.891077,698.78,456.077,0,0,0.00120473,0.0001817,-0.0196372,0.666553,-0.036101,0.668794,0,0
1665,-0.160161,-2.5189,-3.58313,24.9939,701.282,-36.472,-0.979319,698.633,458.134,0,0,0.00120473,0.0001817,-0.0144772,0.660213,-0.031568,0.662257,0,0
1666,-0.126977,-2.51891,-3.58838,25.0275,704.574,-35.1322,1.52697,702.107,470.377,0,0,0.00120473,0.0001817,-0.00960486,0.65827,-0.0224583,0.660059,0,0
1667,-0.0937942,-2.51892,-3.59364,25.0611,707.866,-33.7924,4.03318,705.581,482.619,0,0,0.00120473,0.0001817,-0.00473255,0.656327,-0.0133486,0.657861,0,0
1668,-0.0606109,-2.51893,-3.59889,25.0947,711.157,-32.4526,6.53934,709.054,494.862,0,0,0.00120473,0.0001817,0.000139766,0.654384,-0.00423898,0.655663,0,0
1669,-0.0274276,-2.51894,-3.60415,25.1283,714.449,-31.1128,9.04555,712.528,507.105,0,0,0.00120473,0.0001817,0.00501207,0.652441,0.00487067,0.653465,0,0
1670,0.00575561,-2.51895,-3.6094,25.1619,717.74,-29.7729,11.5517,716.001,519.348,0,0,0.00120473,0.0001817,0.00988439,0.650498,0.0139803,0.651267,0,0
1671,0.0389389,-2.51896,-3.61465,25.1955,718.978,-27.1287,15.6787,717.262,536.134,0,0,0.00120473,0.0001817,0.0150161,0.655647,0.0219088,0.65665,0,0
1672,0.0721221,-2.51898,-3.61991,25.2291,718.653,-23.4914,21.0397,716.839,556.381,0,0,0.00120473,0.0001817,0.0203453,0.666194,0.0289379,0.667806,0,0
1673,0.105305,-2.51899,-3.62516,25.2627,718.327,-19.8541,26.4006,716.416,576.628,0,0,0.00120473,0.0001817,0.0256745,0.676742,0.0359671,0.678962,0,0
1674,0.138489,-2.519,-3.63042,25.2963,718.002,-16.2167,31.7615,715.992,596.874,0,0,0.00120473,0.0001817,0.0310037,0.68729,0.0429963,0.690117,0,0
1675,0.171672,-2.51901,-3.63567,25.3298,717.676,-12.5794,37.1224,715.569,617.12,0,0,0.00120473,0.0001817,0.0363329,0.697838,0.0500254,0.701273,0,0
1676,0.204855,-2.51902,-3.64093,25.3634,717.196,-8.93002,42.534,714.997,637.445,0,0,0.00120473,0.0001817,0.0416308,0.708136,0.0569794,0.712173,0,0
1677,0.238038,-2.51903,-3.64618,25.397,724.92,-1.82586,46.6697,722.395,652.032,0,0,0.00120473,0.0001817,0.0450328,0.719779,0.064591,0.724459,0,0
1678,0.271222,-2.51904,-3.65144,25.4306,742.501,8.25282,47.8513,739.418,662.018,0,0,0.00120473,0.0001817,0.0468221,0.725821,0.0720043,0.731223,0,0
1679,0.304405,-2.51905,-3.65669,25.4642,761.935,18.3955,49.4016,758.366,671.538,0,0,0.00120473,0.0001817,0.0483626,0.73203,0.0788061,0.738083,0,0
1680,0.337588,-2.51906,-3.66194,25.4978,793.134,29.6038,50.9456,789.048,675.258,0,0,0.00120473,0.0001817,0.0485929,0.735828,0.088696,0.743588,0,0
1681,0.370771,-2.51907,-3.6672,25.5314,827.018,40.5472,53.1697,822.244,679.411,0,0,0.00120473,0.0001817,0.048843,0.737673,0.100495,0.7476,0,0
1682,0.38126,-2.51907,-3.67841,25.5468,842.126,46.6737,49.9862,837.102,680.104,0,0,0.00120473,0.0001817,0.0478781,0.738976,0.103934,0.749377,0,0
1683,0.391748,-2.51906,-3.68962,25.5621,857.538,52.769,46.8834,852.247,680.836,0,0,0.00120473,0.0001817,0.0469162,0.740287,0.107539,0.751203,0,0
1684,0.402236,-2.51906,-3.70083,25.5775,874.061,58.7507,44.0758,868.438,681.709,0,0,0.00120473,0.0001817,0.0459656,0.741635,0.111752,0.753207,0,0
1685,0.412724,-2.51905,-3.71204,25.5928,890.584,64.7324,41.2682,884.63,682.582,0,0,0.00120473,0.0001817,0.0450149,0.742983,0.115964,0.75521,0,0
1686,0.423213,-2.51905,-3.72325,25.6082,907.107,70.7141,38.4606,900.821,683.455,0,0,0.00120473,0.0001817,0.0440642,0.74433,0.120176,0.757214,0,0
1687,0.433701,-2.51904,-3.73446,25.6235,923.63,76.6957,35.653,917.012,684.328,0,0,0.00120473,0.0001817,0.0431136,0.745678,0.124388,0.759218,0,0
1688,0.444189,-2.51904,-3.74567,25.6389,940.153,82.6775,32.8453,933.203,685.201,0,0,0.00120473,0.0001817,0.0421629,0.747025,0.1286,0.761222,0,0
1689,0.454677,-2.51903,-3.75688,25.6542,956.676,88.6591,30.0378,949.394,686.075,0,0,0.00120473,0.0001817,0.0412122,0.748373,0.132813,0.763226,0,0
1690,0.465166,-2.51903,-3.7681,25.6696,973.2,94.6408,27.2302,965.586,686.948,0,0,0.00120473,0.0001817,0.0402615,0.749721,0.137025,0.76523,0,0
1691,0.475654,-2.51903,-3.77931,25.6849,989.722,100.622,24.4226,981.777,687.821,0,0,0.00120473,0.0001817,0.0393109,0.751068,0.141237,0.767234,0,0
1692,0.486142,-2.51902,-3.79052,25.7003,1006.24,106.604,21.615,997.968,688.694,0,0,0.00120473,0.0001817,0.0383602,0.752416,0.145449,0.769238,0,0
1693,0.49663,-2.51902,-3.80173,25.7157,1022.77,112.586,18.8074,1014.16,689.567,0,0,0.00120473,0.0001817,0.0374095,0.753763,0.149661,0.771242,0,0
1694,0.507118,-2.51901,-3.81294,25.731,1039.29,118.567,15.9998,1030.35,690.44,0,0,0.00120473,0.0001817,0.0364589,0.755111,0.153874,0.773245,0,0
1695,0.517607,-2.51901,-3.82415,25.7464,1055.81,124.549,13.1922,1046.54,691.313,0,0,0.00120473,0.0001817,0.0355082,0.756459,0.158086,0.775249,0,0
1696,0.528095,-2.519,-3.83536,25.7617,1072.34,130.531,10.3845,1062.73,692.186,0,0,0.00120473,0.0001817,0.0345575,0.757806,0.162298,0.777253,0,0
1697,0.538583,-2.519,-3.84657,25.7771,1088.86,136.513,7.57698,1078.92,693.059,0,0,0.00120473,0.0001817,0.0336069,0.759154,0.16651,0.779257,0,0
1698,0.549071,-2.51899,-3.85778,25.7924,1105.3,142.431,4.73907,1095.03,693.808,0,0,0.00120473,0.0001817,0.0326062,0.760297,0.171087,0.781176,0,0
1699,0.55956,-2.51899,-3.86899,25.8078,1118.59,146.087,0.816733,1108.05,690.106,0,0,0.00120473,0.0001817,0.0298147,0.754126,0.188707,0.780063,0,0
1700,0.570048,-2.51899,-3.8802,25.8231,1131.89,149.743,-3.1055,1121.08,686.405,0,0,0.00120473,0.0001817,0.0270232,0.747956,0.206327,0.77895,0,0
1701,0.580536,-2.51898,-3.89141,25.8385,1146.38,156.018,-10.0769,1134.14,670.696,0,0,0.00120473,0.0001817,0.0232703,0.748172,0.216755,0.781903,0,0
1702,0.565461,-2.51898,-3.88785,25.854,1132.79,149.929,-6.40742,1121.92,684.779,0,0,0.00120473,0.0001817,0.0257745,0.747091,0.208036,0.778664,0,0
1703,0.550387,-2.51897,-3.88429,25.8694,1120.39,146.459,-5.78709,1109.74,686.855,0,0,0.00120473,0.0001817,0.0273173,0.752397,0.192125,0.779491,0,0
1704,0.535312,-2.51897,-3.88073,25.8849,1108,142.989,-5.16668,1097.56,688.931,0,0,0.00120473,0.0001817,0.0288601,0.757702,0.176214,0.780319,0,0
1705,0.520238,-2.51897,-3.87717,25.9004,1094.72,138.882,-4.85158,1084.52,689.755,0,0,0.00120473,0.0001817,0.0298989,0.760949,0.163974,0.780293,0,0
1706,0.505163,-2.51896,-3.8736,25.9159,1079.66,133.493,-5.15108,1069.72,688.055,0,0,0.00120473,0.0001817,0.0299225,0.76005,0.159128,0.778548,0,0
1707,0.490088,-2.51896,-3.87004,25.9314,1064.6,128.103,-5.45057,1054.93,686.356,0,0,0.00120473,0.0001817,0.0299462,0.759151,0.154282,0.776803,0,0
1708,0.475014,-2.51896,-3.86648,25.9469,1049.54,122.714,-5.75015,1040.14,684.657,0,0,0.00120473,0.0001817,0.0299699,0.758253,0.149435,0.775058,0,0
1709,0.459939,-2.51895,-3.86292,25.9624,1034.48,117.325,-6.04964,1025.34,682.958,0,0,0.00120473,0.0001817,0.0299936,0.757354,0.144589,0.773313,0,0
1710,0.444864,-2.51895,-3.85935,25.9779,1019.42,111.936,-6.34921,1010.55,681.258,0,0,0.00120473,0.0001817,0.0300172,0.756455,0.139743,0.771568,0,0
1711,0.42979,-2.51894,-3.85579,25.9934,1004.36,106.546,-6.64872,995.756,679.559,0,0,0.00120473,0.0001817,0.0300409,0.755556,0.134896,0.769824,0,0
1712,0.414715,-2.51894,-3.85223,26.0089,989.301,101.157,-6.94822,980.963,677.86,0,0,0.00120473,0.0001817,0.0300646,0.754658,0.13005,0.768079,0,0
