Analysis: Scenario 1,,,,,,,,,,,,,,,,,,,
Length Units,centimeter,,,,,,,,,,,,,,,,,,
0, x, y, z, x-axis value,(1) Velocity Magnitude(cm/s),(2) Vx-Velocity(cm/s),(3) Vy-Velocity(cm/s),(4) Vz-Velocity(cm/s),(5) Static Pressure(dyne/cm2),(6) Temperature(Celsius),(7) Scalar variable(),(8) Density(g/cm3),(9) Viscosity(poise),(10) Shear Stress XY (Tau-XY)(dyne/cm2),(11) Shear Stress YZ (Tau-YZ)(dyne/cm2),(12) Shear Stress ZX (Tau-ZX)(dyne/cm2),(13) Shear Stress (Tau) Magnitude(dyne/cm2),(14) Wall Film Coefficients(W/cm2/K),(15) Wall Heat Flux(W/cm2)
1019,-0.161569,-2.50283,-3.92546,5.1511,1321.85,-48.6517,-8.81552,1316.56,246.075,0,0,0.00120473,0.0001817,-0.0728596,1.61517,0.0235564,1.61803,0,0
1020,-0.157966,-2.50296,-3.92942,5.15645,1321.39,-48.5236,-9.39749,1319.56,242.91,0,0,0.00120473,0.0001817,-0.0720492,1.61226,0.0231403,1.61511,0,0
1021,-0.154364,-2.50309,-3.93338,5.1618,1322.34,-47.9958,-9.51665,1320.52,240.095,0,0,0.00120473,0.0001817,-0.0705021,1.60248,0.022485,1.60533,0,0
1022,-0.151049,-2.50321,-3.93709,5.16679,1323.27,-47.5023,-9.62144,1321.45,237.418,0,0,0.00120473,0.0001817,-0.0690936,1.59343,0.0218833,1.59628,0,0
1023,-0.147734,-2.50334,-3.94081,5.17177,1324.19,-47.0091,-9.72642,1322.38,234.741,0,0,0.00120473,0.0001817,-0.067685,1.58437,0.0212813,1.58724,0,0
1024,-0.144419,-2.50346,-3.94453,5.17675,1325.11,-46.5156,-9.83121,1323.31,232.063,0,0,0.00120473,0.0001817,-0.0662766,1.57532,0.0206796,1.57819,0,0
1025,-0.141105,-2.50358,-3.94825,5.18173,1326.04,-46.0222,-9.936,1324.24,229.386,0,0,0.00120473,0.0001817,-0.0648682,1.56627,0.0200779,1.56914,0,0
1026,-0.13779,-2.5037,-3.95196,5.18671,1326.96,-45.529,-10.041,1325.17,226.709,0,0,0.00120473,0.0001817,-0.0634596,1.55722,0.0194759,1.5601,0,0
1027,-0.134475,-2.50383,-3.95568,5.1917,1327.89,-45.0355,-10.1458,1326.1,224.032,0,0,0.00120473,0.0001817,-0.0620512,1.54817,0.0188742,1.55105,0,0
1028,-0.131161,-2.50395,-3.9594,5.19668,1328.81,-44.5421,-10.2506,1327.03,221.355,0,0,0.00120473,0.0001817,-0.0606427,1.53912,0.0182725,1.54201,0,0
1029,-0.127846,-2.50407,-3.96311,5.20166,1329.73,-44.0487,-10.3553,1327.95,218.678,0,0,0.00120473,0.0001817,-0.0592343,1.53006,0.0176708,1.53296,0,0
1030,-0.124531,-2.5042,-3.96683,5.20664,1330.66,-43.5554,-10.4603,1328.88,216.001,0,0,0.00120473,0.0001817,-0.0578257,1.52101,0.0170688,1.52392,0,0
1031,-0.121216,-2.50432,-3.97055,5.21162,1331.58,-43.062,-10.5651,1329.81,213.323,0,0,0.00120473,0.0001817,-0.0564173,1.51196,0.0164671,1.51487,0,0
1032,-0.117902,-2.50444,-3.97427,5.21661,1332.5,-42.5686,-10.6699,1330.74,210.646,0,0,0.00120473,0.0001817,-0.0550089,1.50291,0.0158654,1.50582,0,0
1033,-0.114587,-2.50456,-3.97798,5.22159,1333.43,-42.0753,-10.7749,1331.67,207.969,0,0,0.00120473,0.0001817,-0.0536003,1.49386,0.0152634,1.49678,0,0
1034,-0.111272,-2.50469,-3.9817,5.22657,1334.35,-41.5819,-10.8797,1332.6,205.292,0,0,0.00120473,0.0001817,-0.0521919,1.48481,0.0146617,1.48773,0,0
1035,-0.107958,-2.50481,-3.98542,5.23155,1335.27,-41.0885,-10.9845,1333.53,202.615,0,0,0.00120473,0.0001817,-0.0507834,1.47575,0.01406,1.47869,0,0
1036,-0.104643,-2.50493,-3.98913,5.23653,1336.58,-40.4971,-11.1103,1334.85,199.506,0,0,0.00120473,0.0001817,-0.0498399,1.46836,0.0132228,1.47131,0,0
1037,-0.101328,-2.50505,-3.99285,5.24152,1337.91,-39.9004,-11.2375,1336.19,196.373,0,0,0.00120473,0.0001817,-0.0489225,1.46105,0.012372,1.46404,0,0
1038,-0.0980134,-2.50518,-3.99657,5.2465,1339.24,-39.3035,-11.3646,1337.53,193.24,0,0,0.00120473,0.0001817,-0.0480052,1.45375,0.0115216,1.45676,0,0
1039,-0.0946987,-2.5053,-4.00029,5.25148,1340.57,-38.7066,-11.4916,1338.87,190.106,0,0,0.00120473,0.0001817,-0.0470879,1.44645,0.0106712,1.44948,0,0
1040,-0.091384,-2.50542,-4.004,5.25646,1341.9,-38.1099,-11.6189,1340.21,186.974,0,0,0.00120473,0.0001817,-0.0461705,1.43915,0.00982034,1.4422,0,0
1041,-0.0880692,-2.50554,-4.00772,5.26144,1343.23,-37.513,-11.7459,1341.55,183.84,0,0,0.00120473,0.0001817,-0.0452532,1.43184,0.00896992,1.43492,0,0
1042,-0.0808262,-2.50573,-4.01087,5.26934,1342.87,-38.0786,-10.6639,1340.55,181.501,0,0,0.00120473,0.0001817,-0.038208,1.40927,-0.00786502,1.41249,0,0
1043,-0.0735832,-2.50591,-4.01402,5.27724,1341.77,-39.6362,-8.51916,1338.39,179.054,0,0,0.00120473,0.0001817,-0.02795,1.37803,-0.0335435,1.38149,0,0
1044,-0.0663402,-2.50609,-4.01716,5.28514,1340.66,-41.1938,-6.37406,1336.23,176.606,0,0,0.00120473,0.0001817,-0.0176918,1.3468,-0.0592229,1.35048,0,0
1045,-0.0590972,-2.50627,-4.02031,5.29304,1339.56,-42.7513,-4.22895,1334.07,174.159,0,0,0.00120473,0.0001817,-0.00743354,1.31557,-0.0849022,1.31948,0,0
1046,-0.0518542,-2.50645,-4.02346,5.30094,1329.81,-44.7342,-0.749466,1322.24,170.653,0,0,0.00120473,0.0001817,-0.00339245,1.30611,-0.0897365,1.30984,0,0
1047,-0.0446112,-2.50663,-4.02661,5.30884,1316.46,-46.894,3.2846,1306.4,166.707,0,0,0.00120473,0.0001817,-0.00193652,1.3057,-0.0859032,1.30908,0,0
1048,-0.0373682,-2.50681,-4.02976,5.31674,1303.12,-49.0536,7.31876,1290.56,162.762,0,0,0.00120473,0.0001817,-0.000480613,1.3053,-0.08207,1.30833,0,0
1049,-0.0301252,-2.50699,-4.0329,5.32464,1289.78,-51.0202,12.6066,1272.39,159.323,0,0,0.00120473,0.0001817,0.000679938,1.29576,-0.0761816,1.29833,0,0
1050,-0.0228822,-2.50718,-4.03605,5.33254,1276.45,-52.8779,18.6018,1252.93,156.17,0,0,0.00120473,0.0001817,0.00167366,1.28107,-0.0691327,1.28312,0,0
1051,-0.0156392,-2.50736,-4.0392,5.34044,1271.5,-52.0609,21.5072,1244.4,154.125,0,0,0.00120473,0.0001817,0.00303357,1.28261,-0.0632637,1.28442,0,0
1052,-0.00839615,-2.50754,-4.04235,5.34834,1270.02,-50.1356,23.1328,1240.41,152.54,0,0,0.00120473,0.0001817,0.00454522,1.29089,-0.0578831,1.29256,0,0
1053,-0.00115314,-2.50772,-4.0455,5.35624,1268.55,-48.2103,24.7579,1236.42,150.955,0,0,0.00120473,0.0001817,0.00605684,1.29916,-0.0525023,1.30071,0,0
1054,0.00608987,-2.5079,-4.04864,5.36414,1267.07,-46.2851,26.3834,1232.43,149.369,0,0,0.00120473,0.0001817,0.00756849,1.30743,-0.0471217,1.30885,0,0
1055,0.0133329,-2.50808,-4.05179,5.37204,1265.59,-44.3598,28.009,1228.44,147.784,0,0,0.00120473,0.0001817,0.00908014,1.3157,-0.041741,1.317,0,0
1056,0.0205759,-2.50826,-4.05494,5.37994,1264.11,-42.4346,29.6339,1224.45,146.199,0,0,0.00120473,0.0001817,0.0105917,1.32397,-0.0363606,1.32514,0,0
1057,0.0278189,-2.50844,-4.05809,5.38784,1262.63,-40.5094,31.2594,1220.46,144.613,0,0,0.00120473,0.0001817,0.0121034,1.33224,-0.03098,1.33329,0,0
1058,0.0350619,-2.50862,-4.06124,5.39574,1261.15,-38.5841,32.8849,1216.47,143.028,0,0,0.00120473,0.0001817,0.013615,1.34051,-0.0255993,1.34143,0,0
1059,0.0423049,-2.50881,-4.06438,5.40364,1259.67,-36.659,34.5102,1212.48,141.443,0,0,0.00120473,0.0001817,0.0151266,1.34878,-0.020219,1.34958,0,0
1060,0.0495479,-2.50899,-4.06753,5.41154,1258.2,-34.7337,36.1353,1208.49,139.857,0,0,0.00120473,0.0001817,0.0166383,1.35705,-0.0148383,1.35772,0,0
1061,0.0567909,-2.50917,-4.07068,5.41943,1249.75,-38.9962,39.5572,1194.35,136.149,0,0,0.00120473,0.0001817,0.0153217,1.3303,-0.0145473,1.33097,0,0
1062,0.0613728,-2.50922,-4.06903,5.4243,1244.05,-41.0259,39.4367,1188.56,136.929,0,0,0.00120473,0.0001817,0.0148019,1.3333,-0.015801,1.33402,0,0
1063,0.0659547,-2.50927,-4.06739,5.42917,1238.35,-43.0554,39.3155,1182.77,137.709,0,0,0.00120473,0.0001817,0.0142821,1.33631,-0.0170548,1.33707,0,0
1064,0.0705366,-2.50932,-4.06574,5.43404,1232.65,-45.0852,39.195,1176.97,138.489,0,0,0.00120473,0.0001817,0.0137623,1.33931,-0.0183085,1.34012,0,0
1065,0.0751185,-2.50937,-4.0641,5.43891,1226.95,-47.1149,39.0745,1171.18,139.269,0,0,0.00120473,0.0001817,0.0132425,1.34231,-0.0195623,1.34317,0,0
1066,0.0797004,-2.50942,-4.06245,5.44378,1221.25,-49.1444,38.9533,1165.39,140.049,0,0,0.00120473,0.0001817,0.0127227,1.34532,-0.0208161,1.34623,0,0
1067,0.0842823,-2.50947,-4.06081,5.44865,1215.55,-51.1741,38.8328,1159.59,140.829,0,0,0.00120473,0.0001817,0.0122029,1.34832,-0.0220698,1.34928,0,0
1068,0.0888642,-2.50952,-4.05916,5.45352,1209.85,-53.2038,38.7123,1153.8,141.608,0,0,0.00120473,0.0001817,0.011683,1.35132,-0.0233236,1.35233,0,0
1069,0.0934461,-2.50957,-4.05752,5.45838,1205.75,-54.2455,38.9606,1149.37,142.41,0,0,0.00120473,0.0001817,0.0114395,1.34856,-0.0228531,1.34965,0,0
1070,0.098028,-2.50963,-4.05587,5.46325,1204.37,-53.6058,39.8371,1147.26,143.248,0,0,0.00120473,0.0001817,0.0116662,1.336,-0.0194494,1.33725,0,0
1071,0.10261,-2.50968,-4.05423,5.46812,1202.99,-52.9663,40.7138,1145.14,144.086,0,0,0.00120473,0.0001817,0.0118928,1.32343,-0.0160457,1.32484,0,0
1072,0.107192,-2.50973,-4.05258,5.47299,1201.61,-52.3268,41.5902,1143.03,144.924,0,0,0.00120473,0.0001817,0.0121194,1.31087,-0.0126418,1.31243,0,0
1073,0.111774,-2.50978,-4.05094,5.47786,1200.22,-51.6871,42.4667,1140.91,145.763,0,0,0.00120473,0.0001817,0.0123461,1.29831,-0.00923801,1.30003,0,0
1074,0.116356,-2.50983,-4.04929,5.48273,1198.84,-51.0475,43.3431,1138.8,146.601,0,0,0.00120473,0.0001817,0.0125727,1.28574,-0.00583409,1.28762,0,0
1075,0.120938,-2.50988,-4.04765,5.4876,1197.46,-50.4081,44.2198,1136.68,147.439,0,0,0.00120473,0.0001817,0.0127992,1.27318,-0.00243041,1.27521,0,0
1076,0.125519,-2.50993,-4.046,5.49246,1196.08,-49.7686,45.0966,1134.56,148.277,0,0,0.00120473,0.0001817,0.0130258,1.26061,0.000973266,1.26281,0,0
1077,0.130101,-2.50998,-4.04436,5.49733,1194.7,-49.1288,45.9727,1132.45,149.116,0,0,0.00120473,0.0001817,0.0132525,1.24805,0.00437725,1.2504,0,0
1078,0.134683,-2.51003,-4.04271,5.5022,1193.32,-48.4894,46.8495,1130.34,149.954,0,0,0.00120473,0.0001817,0.0134791,1.23548,0.00778094,1.23799,0,0
1079,0.139265,-2.51008,-4.04107,5.50707,1191.93,-47.8499,47.7262,1128.22,150.792,0,0,0.00120473,0.0001817,0.0137057,1.22292,0.0111846,1.22559,0,0
1080,0.143847,-2.51014,-4.03942,5.51194,1190.55,-47.2101,48.6024,1126.11,151.63,0,0,0.00120473,0.0001817,0.0139324,1.21036,0.0145886,1.21318,0,0
1081,0.148429,-2.51019,-4.03778,5.51681,1189.17,-46.5707,49.4791,1123.99,152.468,0,0,0.00120473,0.0001817,0.014159,1.19779,0.0179923,1.20077,0,0
1082,0.129935,-2.50965,-4.02563,5.53894,1202.57,-39.5384,36.0063,1157.48,165.576,0,0,0.00120473,0.0001817,0.0167024,1.32297,0.00698746,1.32577,0,0
1083,0.11144,-2.50912,-4.01348,5.56107,1215.97,-32.5058,22.5329,1190.97,178.685,0,0,0.00120473,0.0001817,0.019246,1.44815,-0.00401706,1.45076,0,0
1084,0.0929458,-2.50858,-4.00133,5.58321,1211.56,-30.8499,12.4805,1194.57,189.867,0,0,0.00120473,0.0001817,0.0160372,1.55409,-0.0228141,1.55567,0,0
1085,0.0744514,-2.50805,-3.98918,5.60534,1217.9,-33.3947,6.67361,1202.62,203.032,0,0,0.00120473,0.0001817,0.0108414,1.57584,-0.0349232,1.57702,0,0
1086,0.055957,-2.50751,-3.97704,5.62747,1233.94,-36.9998,2.38492,1219.68,217.685,0,0,0.00120473,0.0001817,0.00585514,1.55674,-0.0417222,1.55804,0,0
1087,0.0374626,-2.50698,-3.96489,5.64961,1246.71,-40.1325,-1.39838,1233.52,230.386,0,0,0.00120473,0.0001817,0.00075441,1.53038,-0.0491586,1.53181,0,0
1088,0.0189683,-2.50645,-3.95274,5.67174,1255.46,-42.6854,-4.56184,1243.4,240.689,0,0,0.00120473,0.0001817,-0.00448682,1.49513,-0.0573772,1.49668,0,0
1089,0.000473878,-2.50591,-3.94059,5.69388,1264.64,-45.0981,-7.86344,1253.8,251.058,0,0,0.00120473,0.0001817,-0.00971394,1.46057,-0.0656236,1.46226,0,0
1090,-0.0180205,-2.50538,-3.92845,5.71601,1299.93,-38.9905,-19.5755,1296.06,265.371,0,0,0.00120473,0.0001817,-0.0140869,1.46773,-0.0755506,1.47032,0,0
1091,-0.0365149,-2.50484,-3.9163,5.73814,1302.2,-36.1067,-24.6036,1300.84,275.613,0,0,0.00120473,0.0001817,-0.0359276,1.54042,-0.0236826,1.54256,0,0
1092,-0.0550093,-2.50431,-3.90415,5.76028,1298.33,-38.9833,-23.268,1296.91,285.005,0,0,0.00120473,0.0001817,-0.0407613,1.56837,-0.0178186,1.57045,0,0
1093,-0.0735036,-2.50377,-3.892,5.78241,1300.29,-42.1875,-22.3931,1296.27,294.39,0,0,0.00120473,0.0001817,-0.0448786,1.58792,-0.0127145,1.58994,0,0
1094,-0.091998,-2.50324,-3.87986,5.80454,1369.49,-49.1764,-26.8396,1333.74,303.699,0,0,0.00120473,0.0001817,-0.0407203,1.51036,-0.0163859,1.5122,0,0
1095,-0.110492,-2.5027,-3.86771,5.82668,1398.4,-53.7796,-27.1178,1349.86,312.445,0,0,0.00120473,0.0001817,-0.040737,1.48049,-0.0154358,1.48224,0,0
1096,-0.128987,-2.50217,-3.85556,5.84881,1399.07,-56.7117,-24.4761,1351.02,320.798,0,0,0.00120473,0.0001817,-0.043678,1.48404,-0.0112484,1.48574,0,0
1097,-0.147481,-2.50164,-3.84341,5.87094,1399.73,-59.6439,-21.8344,1352.19,329.151,0,0,0.00120473,0.0001817,-0.046619,1.48758,-0.00706098,1.48924,0,0
1098,-0.165976,-2.5011,-3.83126,5.89308,1400.4,-62.576,-19.1927,1353.36,337.504,0,0,0.00120473,0.0001817,-0.04956,1.49113,-0.00287371,1.49273,0,0
1099,-0.18447,-2.50057,-3.81912,5.91521,1322.23,-61.1147,-26.9701,1311.47,343.143,0,0,0.00120473,0.0001817,-0.0436059,1.55725,0.0135137,1.55962,0,0
1100,-0.202964,-2.50003,-3.80697,5.93734,1307.51,-62.9364,-26.5602,1303.66,348.838,0,0,0.00120473,0.0001817,-0.0404802,1.55105,-0.00103367,1.55591,0,0
1101,-0.221459,-2.4995,-3.79482,5.95948,1308.66,-65.588,-24.0949,1304.39,354.619,0,0,0.00120473,0.0001817,-0.0382077,1.5275,-0.0226115,1.53519,0,0
,,,,,,,,,39.34617121,,,,,,,,,,
,,,,,,,,,23.86,,,,,,,,,,
